Dataset,Site,Tissue,cX project name,Slide,Condition,Platform,Pixel_Size,Nuclear_marker used for cell segmentation,Membrane_markers used for segmentation,FOV,Region,Region_sizeX,Region_sizeY,Region_coordX,Region_coordY
Validation,Stanford,Tonsil,CCPA-250916-36,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,1024,512,0,1488
Validation,Stanford,Lymph_Node,CCPA-250916-4,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T4, A01,2048,2048,0,0
Validation,Stanford,Liver,CCPA-250916-41,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Liver,CCPA-250916-42,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Liver,CCPA-250916-43,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Liver,CCPA-250916-44,24,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-5,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A01,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-5,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A02,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-5,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A03,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-5,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A04,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A01,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A02,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A03,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A04,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-7,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T3, A01,2048,2048,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-8,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T4, A01,2048,2048,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-9,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A01,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-9,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A02,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-9,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A03,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-9,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A04,2048,2048,3072,3072
Validation,Stanford,OSCC,CCPA-251008-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,2048,2048,0,1952
Validation,Stanford,OSCC,CCPA-251008-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,2048,2048,1952,0
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A01,1536,2560,6448,11052
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A02,1536,2560,6448,13612
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A03,1536,2560,7984,13612
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A04,1536,2560,7984,11052
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A05,1536,2560,15675,7156
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A06,1536,2560,15675,9716
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A07,1536,2560,17211,9716
Validation,Novartis,Lung_Cancer,CCPA-251008-10,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A08,1536,2560,17211,7156
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A01,1536,2560,7490,6020
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A02,1536,2560,7490,8580
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A03,1536,2560,9026,8580
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A04,1536,2560,9026,6020
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A05,1536,2560,17026,8024
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A06,1536,2560,17026,10584
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A07,1536,2560,18562,10584
Validation,Novartis,Lung_Cancer,CCPA-251008-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A08,1536,2560,18562,8024
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A01,1536,2560,7994,6532
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A02,1536,2560,7994,3972
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A03,1536,2560,9530,3972
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A04,1536,2560,9530,6532
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A05,1536,2560,16765,6069
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A06,1536,2560,16765,8629
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A07,1536,2560,18301,8629
Validation,Novartis,Lung_Cancer,CCPA-251008-12,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A08,1536,2560,18301,6069
Validation,Stanford,OSCC,CCPA-251008-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,2048,2048,0,1952
Validation,Stanford,OSCC,CCPA-251008-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,2048,2048,1952,0
Validation,Stanford,OSCC,CCPA-251008-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,2048,2048,0,1952
Validation,Stanford,OSCC,CCPA-251008-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,2048,2048,1952,0
Validation,Stanford,OSCC,CCPA-251008-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,2048,2048,0,1952
Validation,Stanford,OSCC,CCPA-251008-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,2048,2048,1952,0
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A01,1536,2560,9864,1835
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A02,1536,2560,9864,4395
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A03,1536,2560,11400,4395
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A04,1536,2560,11400,1835
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A05,1536,2560,10951,9527
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A06,1536,2560,10951,12087
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A07,1536,2560,12487,9527
Validation,Novartis,Tonsil,CCPA-251008-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A08,1536,2560,12487,12087
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A01,1536,2560,9483,2013
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A02,1536,2560,9483,4573
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A03,1536,2560,11019,4573
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A04,1536,2560,11019,2013
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A05,1536,2560,9609,9571
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A06,1536,2560,9609,12131
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A07,1536,2560,11145,12131
Validation,Novartis,Tonsil,CCPA-251008-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A08,1536,2560,11145,9571
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A01,1536,2560,8809,1847
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A02,1536,2560,8809,4407
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A03,1536,2560,10345,4407
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A04,1536,2560,10345,1847
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A05,1536,2560,10633,9673
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A06,1536,2560,10633,12233
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A07,1536,2560,12169,12233
Validation,Novartis,Tonsil,CCPA-251008-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A08,1536,2560,12169,9673
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A01,1536,2560,9483,2013
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A02,1536,2560,9483,4573
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A03,1536,2560,11019,4573
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV1, A04,1536,2560,11019,2013
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A05,1536,2560,9609,9571
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A06,1536,2560,9609,12131
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A07,1536,2560,11145,12131
Validation,Novartis,Tonsil,CCPA-251008-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,7,11] # CD3, CD11c, Ecadherin",FOV2, A08,1536,2560,11145,9571
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A01,1536,2560,7392,12558
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A02,1536,2560,7392,15118
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A03,1536,2560,8928,15118
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV1, A04,1536,2560,8928,12558
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A05,1536,2560,15891,7645
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A06,1536,2560,15891,10205
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A07,1536,2560,17427,10205
Validation,Novartis,Lung_Cancer,CCPA-251008-9,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,6,8,11] # CD3, CD68, HLA-DR, ECadherin ",FOV2, A08,1536,2560,17427,7645
